Guid,AccountId,LastName,FirstName,Salutation,OtherStreet,OtherCity,OtherState,OtherPostalCode,OtherCountry,OtherLatitude,OtherLongitude,OtherGeocodeAccuracy,MailingStreet,MailingCity,MailingState,MailingPostalCode,MailingCountry,MailingLatitude,MailingLongitude,MailingGeocodeAccuracy,Phone,Fax,MobilePhone,HomePhone,OtherPhone,AssistantPhone,ReportsToId,Email,Title,Department,AssistantName,LeadSource,Birthdate,Description,HasOptedOutOfEmail,EmailBouncedReason,EmailBouncedDate,Jigsaw,ccrz__CompanyName__c,ccrz__CompanyType__c,ccrz__DataId__c,ccrz__IsPortalUser__c,ccrz__SelfRegistered__c,Product_Areas__c
24ee34f7-de62-4ede-9c16-b774e6186967,4441ca6d-9069-4c67-8178-7d1688499c43,Gene,Ashia,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 7827 6934,(03) 7827 6934,0414 153 873,#N/A,#N/A,(03) 7827 6934,#N/A,jmanningcongagdo+786@gmail.com,Operations Manager,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
75658940-5281-4895-a853-d38fdd0626d9,158a562c-b7f1-4b2e-85e4-44b88f7496b1,El,Silva,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(108) 720-4715,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+330@gmail.com,CLO,#N/A,#N/A,#N/A,#N/A,"Kim M. Rivera is the Chief Legal Officer & General Counsel for HP Inc. In this role, she manages the worldwide legal department, responsible for all aspects of legal, government affairs, compliance and ethics.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c50c12b9-c2ca-4766-bf63-798d5fe94c17,8525a5bf-4fa5-49d7-9f74-c5a641b63c3a,Sylas,Dora,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1000 Elysian Park Avenue,Los Angeles,CA,90012,USA,#N/A,#N/A,#N/A,(109) 578-3576,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+79@gmail.com,CHRO,#N/A,#N/A,#N/A,1975-07-08,"Susan Podlogar is MetLife’s Chief Human Resources Officer. She is an Executive Vice President and a member of the company’s Executive Group. She joined MetLife in July 2017 and oversees its global Human Resources strategies and practices with the goal of attracting, developing and retaining a workforce that creates value for MetLife customers and shareholders every day.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6748d3b3-c4d0-4a19-8a58-9eb6734e5d36,fc8962cd-f85b-4b80-af0c-e4a7022cb7b5,Mychal,Shaun,#N/A,3 Myra St,Wahroonga,NSW,2076,Australia,#N/A,#N/A,#N/A,3 Myra St,Wahroonga,NSW,2076,Australia,#N/A,#N/A,#N/A,(02) 8291 6421,(02) 8291 6421,0424 836 500,#N/A,#N/A,(02) 8291 6421,#N/A,jmanningcongagdo+47@gmail.com,CEO,CEO,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ef46630c-1ae1-41a1-b2fc-296e2a5de4e6,e75f713b-d740-458e-90c8-764d4d63cc03,Sly,Lucila,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(581) 804-2887,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+285@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Alain Monié is the chief executive officer of Ingram Micro Inc., a leader in delivering the full spectrum of global technology and supply-chain solutions to businesses around the world.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
e9c01fde-32e4-46cf-9389-c9dd8a4034d4,f2606bf9-f50d-4c8b-8b33-3425de7c1d1c,Sid,Florance,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3953,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+571@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
465db525-7073-463b-98d4-1645f473ded5,3764c207-89d7-4375-9b70-e38808119be7,Neddy,Babb,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(804) 805-3806,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+322@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"Umpleby joined Solar Turbines Incorporated in San Diego, California as an associate engineer in 1980.  Solar Turbines is a wholly owned Caterpillar subsidiary and a leading manufacturer of industrial gas turbine systems.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
689bae19-4798-417f-a1d6-b7ceabe9fe95,77d6afbf-e965-4614-94de-25c8676ff70a,Lionello,Celestyna,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 6250 6229,(03) 6250 6229,0430 446 200,#N/A,#N/A,(03) 6250 6229,#N/A,jmanningcongagdo+792@gmail.com,"SVP, Administration and Finance",Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
717e0dc8-b918-4950-ad82-858d779a5383,55e19d49-2142-4b85-afc8-e0b3dccd8530,Fletch,Fey,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+81 725 925939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+639@gmail.com,COO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
9a5c4803-f204-46fd-823e-f936bcf8ab1c,6fe5e02f-0ffc-4eaf-9d3f-f2ec795277d1,Hymie,Gilberte,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3992,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+701@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
2633a06d-dd66-4cf0-9b1c-91bf890242df,05aaf4f8-5e6b-417f-a809-0f40ec9488bf,Denys,Gerrie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(440)475-1491,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+352@gmail.com,CSO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
268a8886-7ff5-45dd-8260-ba7668b0dfbb,94997453-23d3-4979-bba0-8f783b51bfa7,Josiah,Marga,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,57 Clifton Dr,Bacchus Marsh,VIC,3340,Australia,#N/A,#N/A,#N/A,(03) 7668 7869,(03) 7668 7869,0423 170 220,#N/A,#N/A,(03) 7668 7869,#N/A,jmanningcongagdo+13@gmail.com,Sales Executive,Sales,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fff8b692-331d-42e0-8a6f-cc61369e7183,9536194a-a530-46bb-b9d1-b6a5761bfa0d,Fletch,Anthiathia,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3936,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+504@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
6001937f-a9c4-49b6-a62c-5413a66acb0a,814e57a9-0275-4044-8c98-d4d7672b2b8d,Demott,Hailee,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1 Arrowhead Drive,Kansas City,MO,64129,USA,#N/A,#N/A,#N/A,(722) 632-6201,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+732@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,"George R. Oliver is chairman and CEO of Johnson Controls. Prior to becoming CEO on Sept. 1, 2017, he served as president and chief operating officer with responsibility for the company’s operating businesses and leading the integration of Johnson Controls and Tyco following their September 2016 merger.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
5804c787-6a74-4afa-b19d-ba43f66172d9,6f26e676-f6a0-4c89-a985-59e266e2842a,Yuri,Sisile,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3960,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+578@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b3b0e8c0-cb6c-4f13-ab54-efca5ddacff1,418f42ed-1457-49b3-8472-24339142bde0,Kylie,Arline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(120) 691-5883,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+459@gmail.com,SVP Hardware Engineering,#N/A,#N/A,#N/A,#N/A,Dan joined Apple in 1998 as vice president of Product Design and in 2010 was named vice president of iPad Hardware Engineering. Dan has been a key contributor to most of the company’s hardware over his career and was instrumental in all of Apple’s iPad products since the first generation iPad was introduced.,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
4aec1974-f2f2-4a36-9605-92bfbff986cf,42514dd9-2696-4e23-bacc-d95ea8836aee,Stacee,Anneliese,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,201 Sussex Street,Sydney,NSW,2000,Australia,#N/A,#N/A,#N/A,(141) 430-2207,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+275@gmail.com,Chief Legal and General Counsel,#N/A,#N/A,#N/A,1988-08-18,"Brian Sephton was appointed Chief Financial Officer of the company in January 2005 and Chief Legal & Governance Officer in October 2009, following the company’s merger with FCStone.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
48e8671e-c47b-45d5-8ba9-49144aad7aaf,be1ed780-2030-475a-8789-812b175497a4,Perry,Georgena,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3962,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+580@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
eaf736ec-1d26-4b80-b984-1ec90c50e802,5ede1a1d-09b6-4fad-9c82-9eb68b549599,Boony,Hephzibah,#N/A,10/33-37 Gannons Rd,Caringbah,NSW,1495,Australia,#N/A,#N/A,#N/A,10/33-37 Gannons Rd,Caringbah,NSW,1495,Australia,#N/A,#N/A,#N/A,(02) 8014 8315,(02) 8014 8315,0428 151 706,#N/A,#N/A,(02) 8014 8315,#N/A,jmanningcongagdo+841@gmail.com,General Manager,Operations,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
798fc994-2495-4bdf-bcbc-34206da66350,125718d1-e6b7-4321-b97c-6740d4a44a45,Donovan,Corrina,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3991,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+700@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1bcf7e76-9967-4803-ae77-a4302d578251,1a573f48-05a0-44cb-a56b-57ea7656f39c,Haskell,Glennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(440)475-1490,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+216@gmail.com,CTO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1f7fa03f-d490-44c4-9c5b-37b905114d40,55348a2f-a6a8-4422-a999-3a8035261da7,Kristo,Valerye,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(223) 898-4313,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+470@gmail.com,Executive VP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
50d55ac2-0e91-4d2f-9108-d3a353482bfc,e468e856-d549-4b5e-91f0-50430aefc88e,Tallie,Ginnie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,88 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+166@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
83b71c60-08c7-4a14-b018-57cd8171655c,e468e856-d549-4b5e-91f0-50430aefc88e,Jethro,Blancha,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,011 49 69 3576 6843,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+633@gmail.com,"Vice President, IT",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
65fdebb7-a214-41f3-a802-1ddc1194977a,6345b41c-37db-4372-9951-63e6767ee818,Hans,Seline,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,32 Railway Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4076,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+18@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
15146c82-75c0-496e-94d0-7ebabb13ad74,aa30b5f4-a3ba-4488-8d4d-3cca965815d7,Fremont,Kevina,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3975,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+649@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8c7b22b9-9793-4036-8ab1-d0a5d338ef5c,34432f0b-0e35-4a1e-9039-8f1e6f45c046,El,Silva,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(108) 720-4715,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+330@gmail.com,CLO,#N/A,#N/A,#N/A,#N/A,"Kim M. Rivera is the Chief Legal Officer & General Counsel for HP Inc. In this role, she manages the worldwide legal department, responsible for all aspects of legal, government affairs, compliance and ethics.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
49ba488a-b7de-4a3b-99e2-085bd7e76320,93fec5a3-2f50-4e71-ac86-f9fc89161a3a,Guilbert,Melamie,#N/A,#N/A,New Bedford,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,53 Park Meadow Pass,#N/A,MA,2745,USA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+610@gmail.com,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7959d901-79e0-45e8-9d82-d29f49cb2a36,c9e861ee-d911-4ac5-94ca-7f478ad8ea30,Frederich,Nicol,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,26 Dalgarno Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 3981,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+655@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
ba63960b-ad2b-43f0-98f0-1685c6d7c940,78692ae4-5886-409b-bdde-6ba0e2805f08,Frans,Mikaela,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(741) 456-5110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+413@gmail.com,CFO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
69e35988-bae9-4498-828e-a80fd29c9611,3d7f9c13-cf83-44a0-9d22-8671857b787d,Ruggiero,Steffi,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 6276 7738,(03) 6276 7738,0430 276 516,#N/A,#N/A,(03) 6276 7738,#N/A,jmanningcongagdo+828@gmail.com,Chief Marketing Officer,Marketing,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
a073e53f-b928-4df4-86b4-8fa9f1272ab3,5559372c-0cde-47e7-93a8-2e21b386fe02,Gregor,Jennie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,077 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+67@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
e89e492b-88ce-4d3a-9898-cc03288c944e,b4d2125e-a143-49f5-b08c-0279dd82e40e,Ezechiel,Denni,#N/A,#N/A,#N/A,#N/A,2347,#N/A,#N/A,#N/A,#N/A,88 Bailey Street,CARODA,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+758@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
cf93bc6a-645f-464b-aad3-d4f6d72ef88a,faf73a0b-3ce6-4660-9ade-528e49e80c9d,Hurley,Cherice,#N/A,#N/A,#N/A,#N/A,2454,#N/A,#N/A,#N/A,#N/A,32 Railway Street,KALANG,NSW,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4040,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+804@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
8be64b3f-7c4f-4889-ae71-74fd0ffb9108,b181595c-ed58-4a1c-8b59-f79a309604ff,Vick,Arluene,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(188) 998-6561,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+336@gmail.com,"CEO, President",#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
fea20f29-5fe5-401b-9b4a-cf7475a49854,a51c4b49-e7e8-48ef-8910-2dc0c8b13049,Kimbell,Angie,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,4/81 Doncaster Av,Kensington,NSW,1465,Australia,#N/A,#N/A,#N/A,(02) 7174 8332,(02) 7174 8332,0415 565 463,#N/A,#N/A,(02) 7174 8332,#N/A,jmanningcongagdo+95@gmail.com,Asset Manager,Finance,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
66824aad-8dd8-4ee1-8e9d-8ca74dfb1148,31189af5-80ee-411b-9519-3f22deb5609d,Carlo,Daffi,#N/A,#N/A,#N/A,#N/A,3293,#N/A,#N/A,#N/A,#N/A,32 Railway Street,GLENTHOMPSON,VIC,#N/A,Australia,#N/A,#N/A,#N/A,(03) 5338 4001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+710@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
1be93e26-d7e5-4a7b-adfa-c60f8a45c426,6307d1d2-7bcf-4825-b413-1444ebb3fc85,Dana,Alla,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,39 Crown Street,London,#N/A,SW6 0EP,UK,#N/A,#N/A,#N/A,78 6365 8742,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+73@gmail.com,SVP,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
bfe28f9c-8d13-43a1-94a9-0cb7243a5364,c37a7062-2359-4417-b89d-7a887c0465f9,Abey,Wynnie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,+44 20 5678 9900,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+553@gmail.com,CIO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
7af10ffe-337e-4485-bf9a-160f8a42c2d7,948f9374-827e-4f4e-a72e-f9655492def0,Gradey,Emmeline,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(518) 310-9546,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+375@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
e07fb71d-c7c8-404f-9a37-76b530cb6294,be4c551a-2110-497b-9608-fc23b06e0c1e,Kory,Amalea,#N/A,28 Short St,Auburn,NSW,2040,Australia,#N/A,#N/A,#N/A,28 Short St,Auburn,NSW,2040,Australia,#N/A,#N/A,#N/A,(02) 7321 6015,(02) 7321 6015,0416 875 230,#N/A,#N/A,(02) 7321 6015,#N/A,jmanningcongagdo+105@gmail.com,EVP Business Development,Business Development,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
c7e71e35-94c0-4cb6-a2a7-2a54fc0a7bf4,593e57e6-f887-44cb-81b8-495ed55f901d,Earle,Sherilyn,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1701 Bryant Street,Denver,CO,80204,USA,#N/A,#N/A,#N/A,(851) 704-7552,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+668@gmail.com,CEO,#N/A,#N/A,#N/A,#N/A,John Flannery is the Chairman and Chief Executive Officer of GE. Flannery is GE’s eleventh CEO and the company’s tenth Chairman.,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
b33db938-2b66-405f-ac27-c88c600f2a49,24f7a412-6a05-462c-86dd-36aa2c3e8a87,Lewes,Gabriel,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(694) 546-7587,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+454@gmail.com,CEO,#N/A,#N/A,#N/A,1977-02-04,"John S. Watson, 61, is chairman of the board and chief executive officer of Chevron Corporation, positions he has held since 2010.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
32f57230-aeac-4fab-abec-24d9aa1d4011,894f8589-e3d9-445e-a952-a4e403b80bec,Jules,Mirabella,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,348 St Kilda Road,Melbourne,VIC,3004,Australia,#N/A,#N/A,#N/A,(03) 8179 6906,(03) 8179 6906,0426 336 261,#N/A,#N/A,(03) 8179 6906,#N/A,jmanningcongagdo+793@gmail.com,"VP, Product Management",Engineering,#N/A,#N/A,#N/A,#N/A,false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
93f61d7b-a711-4ffe-a02c-74828fb2de55,ca1d080c-fcd3-4d48-9ac3-c61a1ae61cb8,Berkie,Bernie,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,(552) 244-3176,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,jmanningcongagdo+236@gmail.com,SVP General Counsel,#N/A,#N/A,#N/A,#N/A,"Prior to taking this role in 2017, Anne was Honeywell’s Vice President, Corporate Development and Global Head of M&A, leading acquisition and divestiture activities for 16 years. During her tenure, Honeywell made around 100 acquisitions, representing approximately $15 billion in revenues and divested about 70 businesses, representing close to $9 billion of non-core revenues.",false,#N/A,#N/A,#N/A,Prodly,#N/A,#N/A,false,false,#N/A
